amount,total_amount_last_24h,txn_count_last_24h,is_new_device,is_odd_hour,channel,transaction_type,country
21400.43,167916.88,11,1,0,NET_BANKING,DEPOSIT,IN
22826.12,189317.31,12,0,0,NET_BANKING,TRANSFER,IN
22853.78,212143.43,13,0,0,NET_BANKING,TRANSFER,IN
21540.04,234997.21,14,1,0,NET_BANKING,WITHDRAWAL,IN
15497.78,256537.25,15,0,0,NET_BANKING,DEPOSIT,IN
14774.67,272035.03,16,0,0,NET_BANKING,TRANSFER,AE
22186.36,286809.7,17,0,0,NET_BANKING,TRANSFER,IN
18490.0,308996.06,18,0,0,NET_BANKING,WITHDRAWAL,IN
14004.21,327486.06,19,1,0,UPI,TRANSFER,IN
17352.36,341490.27,20,0,0,CARD,DEPOSIT,IN
22247.16,358842.63,21,0,0,NET_BANKING,WITHDRAWAL,IN
5372.9,381089.79,22,0,0,NET_BANKING,TRANSFER,IN
21119.75,386462.69,23,0,0,NET_BANKING,TRANSFER,IN
10601.01,390863.84,23,0,0,NET_BANKING,DEPOSIT,IN
12273.53,389062.04,23,0,0,NET_BANKING,WITHDRAWAL,IN
22948.49,401335.57000000007,24,0,0,UPI,DEPOSIT,IN
24767.31,400081.56000000006,24,0,0,NET_BANKING,TRANSFER,IN
23296.36,424848.87000000005,25,0,0,NET_BANKING,DEPOSIT,IN
22251.76,448145.23,26,0,0,NET_BANKING,WITHDRAWAL,IN
4285.72,0.0,0,1,0,NET_BANKING,WITHDRAWAL,IN
4231.78,4285.72,1,0,0,NET_BANKING,TRANSFER,IN
3400.47,8517.5,2,1,0,NET_BANKING,TRANSFER,IN
3870.16,11917.97,3,1,0,NET_BANKING,TRANSFER,IN
4207.77,15788.13,4,1,0,NET_BANKING,TRANSFER,IN
4016.4,19995.9,5,1,0,NET_BANKING,DEPOSIT,IN
1183.22,24012.300000000003,6,1,0,UPI,WITHDRAWAL,IN
4946.99,25195.520000000004,7,0,1,NET_BANKING,WITHDRAWAL,IN
4518.17,30142.51,8,0,1,NET_BANKING,TRANSFER,IN
2120.42,34660.68,9,0,1,NET_BANKING,DEPOSIT,IN
1315.86,36781.1,10,0,1,NET_BANKING,WITHDRAWAL,IN
2935.76,38096.96,11,1,0,NET_BANKING,WITHDRAWAL,AE
2326.06,41032.72,12,0,0,NET_BANKING,TRANSFER,IN
1642.62,43358.78,13,1,0,NET_BANKING,WITHDRAWAL,IN
4303.15,45001.4,14,0,0,NET_BANKING,DEPOSIT,IN
4888.26,49304.55,15,0,0,UPI,WITHDRAWAL,IN
2173.41,54192.810000000005,16,0,0,NET_BANKING,DEPOSIT,IN
4955.11,56366.22,17,0,0,NET_BANKING,DEPOSIT,IN
1204.16,61321.33,18,0,0,NET_BANKING,WITHDRAWAL,SG
2554.75,62525.490000000005,19,1,0,NET_BANKING,TRANSFER,IN
3606.96,65080.240000000005,20,0,0,NET_BANKING,WITHDRAWAL,US
2569.47,68687.20000000001,21,0,0,NET_BANKING,WITHDRAWAL,IN
1130.38,62739.170000000006,20,0,0,UPI,TRANSFER,IN
2782.98,56598.92000000001,19,0,0,UPI,WITHDRAWAL,IN
2376.72,59381.900000000016,20,0,0,NET_BANKING,WITHDRAWAL,IN
16393.84,0.0,0,1,0,CARD,DEPOSIT,IN
28809.49,16393.84,1,0,0,CARD,WITHDRAWAL,IN
28463.58,45203.33,2,0,0,NET_BANKING,WITHDRAWAL,IN
38084.27,73666.91,3,0,0,CARD,DEPOSIT,AE
44762.58,111751.18,4,0,0,CARD,TRANSFER,IN
10668.11,156513.76,5,1,0,CARD,DEPOSIT,IN
45217.61,167181.87,6,0,0,CARD,WITHDRAWAL,IN
14278.73,212399.48,7,0,1,CARD,DEPOSIT,IN
44518.99,226678.21,8,1,1,CARD,DEPOSIT,IN
25266.02,271197.2,9,0,1,CARD,WITHDRAWAL,IN
45614.98,296463.22000000003,10,1,1,CARD,WITHDRAWAL,IN
33488.51,342078.2,11,0,0,NET_BANKING,WITHDRAWAL,IN
47224.5,375566.71,12,0,0,CARD,TRANSFER,IN
26386.41,422791.21,13,0,0,CARD,TRANSFER,IN
27825.5,449177.62,14,1,0,CARD,TRANSFER,IN
33427.55,477003.12,15,0,0,UPI,DEPOSIT,IN
49151.67,510430.67,16,0,0,CARD,WITHDRAWAL,IN
11485.9,559582.34,17,0,0,CARD,DEPOSIT,IN
42435.83,571068.24,18,0,0,CARD,DEPOSIT,IN
16534.65,613504.07,19,1,0,CARD,WITHDRAWAL,AE
18693.6,630038.72,20,0,0,CARD,DEPOSIT,IN
13992.63,648732.32,21,1,0,CARD,TRANSFER,IN
23308.76,617521.6199999999,20,0,0,CARD,DEPOSIT,IN
21594.57,640830.3799999999,21,0,0,CARD,DEPOSIT,IN
35005.33,595877.1,20,0,0,CARD,TRANSFER,IN
43009.84,575451.74,19,0,0,CARD,DEPOSIT,IN
42278.07,573243.97,19,0,1,CARD,WITHDRAWAL,IN
14141.76,556724.3200000001,18,0,1,CARD,TRANSFER,IN
7544.95,0.0,0,1,0,CARD,WITHDRAWAL,IN
5981.56,7544.95,1,0,0,NET_BANKING,WITHDRAWAL,IN
16432.564091278986,13526.51,2,0,0,UPI,TRANSFER,IN
11665.78,29959.074091278984,3,0,0,NET_BANKING,TRANSFER,IN
8232.9,41624.85409127898,4,0,0,UPI,WITHDRAWAL,IN
10539.19,49857.754091278985,5,0,0,NET_BANKING,DEPOSIT,IN
2509.67,60396.94409127899,6,0,0,UPI,WITHDRAWAL,IN
4022.1,62906.614091278985,7,0,1,UPI,TRANSFER,IN
19923.163592597502,66928.71409127899,8,1,1,UPI,DEPOSIT,US
10287.3,86851.87768387649,9,1,1,UPI,WITHDRAWAL,IN
11063.11,97139.17768387648,10,0,0,CARD,DEPOSIT,US
12102.95,108202.2876838765,11,0,0,UPI,WITHDRAWAL,IN
5828.39,120305.23768387648,12,0,0,CARD,TRANSFER,SG
9080.8,126133.62768387648,13,0,0,UPI,WITHDRAWAL,IN
5804.62,135214.42768387648,14,0,0,UPI,TRANSFER,IN
11956.1,141019.04768387647,15,1,0,UPI,DEPOSIT,IN
7293.27,152975.14768387648,16,0,0,UPI,DEPOSIT,IN
37316.89498566423,160268.41768387647,17,0,0,UPI,WITHDRAWAL,IN
6722.49,197585.3126695407,18,1,0,CARD,WITHDRAWAL,IN
9434.8,204307.8026695407,19,0,0,NET_BANKING,DEPOSIT,US
11876.29,213742.60266954068,20,0,0,UPI,TRANSFER,IN
4101.83,225618.89266954068,21,0,0,UPI,WITHDRAWAL,IN
5598.57,229720.72266954067,22,0,0,NET_BANKING,WITHDRAWAL,IN
4604.33,235319.29266954068,23,0,0,NET_BANKING,WITHDRAWAL,IN
10735.93,226397.1126695407,22,0,0,UPI,WITHDRAWAL,IN
12127.55,220700.4785782617,22,0,0,UPI,DEPOSIT,IN
23984.955739780795,202390.1585782617,20,1,0,UPI,TRANSFER,IN
41060.62948182231,226375.1143180425,21,0,0,UPI,WITHDRAWAL,SG
7593.29,267435.7437998648,22,0,0,UPI,WITHDRAWAL,IN
8498.85,275029.03379986476,23,1,0,UPI,DEPOSIT,IN
7173.1,281018.21379986475,23,0,0,UPI,TRANSFER,IN
34036.86,0.0,0,1,0,UPI,TRANSFER,SG
37013.28,34036.86,1,0,0,NET_BANKING,DEPOSIT,IN
46697.56,71050.14,2,0,0,CARD,WITHDRAWAL,IN
44337.33,117747.7,3,0,0,CARD,DEPOSIT,SG
20733.61,162085.03,4,0,0,CARD,TRANSFER,IN
36794.03,182818.64,5,0,0,CARD,WITHDRAWAL,IN
27573.48,219612.67,6,0,0,CARD,WITHDRAWAL,US
41387.22,247186.15,7,0,1,CARD,WITHDRAWAL,IN
37215.39,288573.37,8,1,1,CARD,WITHDRAWAL,IN
12317.42,325788.76,9,0,1,CARD,DEPOSIT,IN
18615.08,338106.18,10,0,1,CARD,TRANSFER,IN
11188.5,356721.26,11,1,1,CARD,DEPOSIT,IN
45832.32,367909.76,12,1,0,CARD,WITHDRAWAL,IN
42606.88,413742.08,13,1,0,CARD,WITHDRAWAL,IN
18251.04,456348.96,14,0,0,CARD,WITHDRAWAL,IN
25523.93,474600.0,15,0,0,CARD,WITHDRAWAL,IN
38711.38,500123.93,16,1,0,CARD,TRANSFER,IN
38126.52,538835.3099999999,17,0,0,CARD,WITHDRAWAL,IN
24757.04,576961.83,18,0,0,CARD,TRANSFER,IN
40433.83,601718.87,19,0,0,CARD,WITHDRAWAL,IN
21812.39,642152.7,20,1,0,CARD,TRANSFER,SG
18846.22,663965.09,21,0,0,UPI,TRANSFER,IN
33068.04,682811.3099999999,22,0,0,CARD,DEPOSIT,SG
14265.26,0.0,0,1,0,UPI,TRANSFER,IN
19632.09,14265.26,1,1,0,CARD,TRANSFER,IN
13368.82,33897.35,2,1,0,CARD,DEPOSIT,IN
11855.85,47266.17,3,0,0,CARD,WITHDRAWAL,IN
18681.45,59122.02,4,0,0,CARD,WITHDRAWAL,IN
43095.67,77803.47,5,1,1,CARD,DEPOSIT,IN
11779.55,120899.14,6,0,1,CARD,WITHDRAWAL,IN
13696.64,132678.69,7,0,1,CARD,WITHDRAWAL,IN
27819.47,146375.33000000002,8,0,1,CARD,DEPOSIT,SG
39817.07,174194.80000000002,9,0,1,CARD,TRANSFER,IN
13976.99,214011.87,10,0,0,CARD,WITHDRAWAL,IN
18466.55,227988.86,11,0,0,CARD,TRANSFER,IN
49482.28,246455.41,12,0,0,CARD,WITHDRAWAL,IN
45719.37,295937.69,13,0,0,CARD,WITHDRAWAL,IN
21856.32,341657.06,14,0,0,UPI,DEPOSIT,IN
48069.48,363513.38,15,1,0,CARD,TRANSFER,IN
44473.63,411582.86,16,0,0,CARD,DEPOSIT,IN
16068.17,456056.49,17,1,0,CARD,DEPOSIT,IN
14873.76,472124.66,18,0,0,CARD,WITHDRAWAL,IN
11888.1,486998.42,19,0,0,CARD,TRANSFER,IN
31580.6,484621.2599999999,19,1,0,NET_BANKING,TRANSFER,IN
37572.86,496569.77,19,0,0,CARD,TRANSFER,IN
34628.7,520773.80999999994,19,0,0,CARD,DEPOSIT,US
27054.5,555402.5099999999,20,0,0,UPI,DEPOSIT,SG
37807.25,570601.1599999999,20,0,0,CARD,DEPOSIT,SG
46367.43,589726.9599999998,20,0,0,CARD,DEPOSIT,IN
37311.77,592998.7200000001,20,1,1,CARD,WITHDRAWAL,IN
24915.33,577014.83,18,1,1,CARD,WITHDRAWAL,SG
31843.87,601930.1599999999,19,1,1,UPI,DEPOSIT,IN
44605.66,593956.96,19,1,0,CARD,TRANSFER,IN
35273.4,556636.8,17,0,0,CARD,DEPOSIT,SG
19015.41,591910.2000000001,18,1,0,CARD,DEPOSIT,SG
42901.15,565206.2400000001,18,1,0,CARD,DEPOSIT,AE
4900.24,0.0,0,1,0,CARD,DEPOSIT,IN
2034.09,4900.24,1,1,0,UPI,TRANSFER,IN
3477.67,6934.33,2,1,0,CARD,DEPOSIT,IN
4595.33,10412.0,3,0,0,CARD,DEPOSIT,IN
1141.01,15007.33,4,0,0,CARD,TRANSFER,IN
1155.04,16148.34,5,0,0,CARD,DEPOSIT,AE
1700.18,17303.38,6,1,0,CARD,WITHDRAWAL,IN
3298.98,19003.56,7,0,0,UPI,DEPOSIT,IN
3494.13,22302.54,8,1,1,CARD,TRANSFER,IN
2318.05,25796.67,9,0,1,CARD,WITHDRAWAL,IN
1069.58,28114.72,10,0,1,CARD,TRANSFER,AE
1464.02,29184.300000000003,11,0,1,CARD,WITHDRAWAL,IN
3807.38,30648.320000000003,12,0,0,NET_BANKING,DEPOSIT,IN
3187.73,34455.700000000004,13,0,0,CARD,WITHDRAWAL,IN
2774.09,37643.43000000001,14,0,0,CARD,DEPOSIT,IN
2130.16,40417.52,15,0,0,CARD,TRANSFER,IN
8828.752977360251,42547.68000000001,16,0,0,CARD,DEPOSIT,IN
4260.64,51376.43297736026,17,0,0,CARD,DEPOSIT,IN
3437.39,55637.07297736026,18,0,0,CARD,DEPOSIT,IN
2478.56,59074.46297736026,19,1,0,CARD,DEPOSIT,IN
3336.67475551233,61553.022977360255,20,0,0,CARD,WITHDRAWAL,IN
1617.37,59989.45773287258,20,1,0,CARD,DEPOSIT,IN
3898.46,61606.82773287258,21,0,0,CARD,WITHDRAWAL,IN
1598.6,0.0,0,1,0,CARD,DEPOSIT,IN
4103.55,1598.6,1,0,0,CARD,WITHDRAWAL,IN
2741.87,5702.15,2,1,0,CARD,DEPOSIT,IN
3528.55,8444.02,3,1,0,UPI,TRANSFER,IN
4112.91,11972.57,4,1,0,CARD,DEPOSIT,IN
4504.16,16085.48,5,0,0,CARD,WITHDRAWAL,IN
2549.48,20589.64,6,0,1,CARD,TRANSFER,IN
2303.67,23139.12,7,0,1,NET_BANKING,DEPOSIT,IN
2585.53,25442.79,8,0,1,CARD,TRANSFER,SG
1440.84,28028.32,9,0,0,UPI,TRANSFER,US
3819.27,29469.16,10,0,0,CARD,DEPOSIT,IN
2882.58,33288.43,11,0,0,CARD,DEPOSIT,IN
3780.68,36171.01,12,1,0,CARD,DEPOSIT,IN
1997.43,39951.69,13,0,0,CARD,DEPOSIT,IN
2599.25,41949.12,14,0,0,CARD,WITHDRAWAL,IN
1357.99,44548.37,15,0,0,CARD,WITHDRAWAL,IN
4789.73,45906.36,16,0,0,CARD,TRANSFER,IN
1585.78,50696.09,17,0,0,UPI,DEPOSIT,SG
6730.62,0.0,0,1,0,UPI,WITHDRAWAL,IN
4721.49,6730.62,1,1,0,UPI,WITHDRAWAL,IN
2948.15,11452.11,2,0,0,UPI,TRANSFER,IN
8389.17,14400.26,3,0,0,UPI,TRANSFER,IN
4077.01,22789.43,4,0,0,UPI,TRANSFER,SG
11456.54,26866.44,5,0,0,UPI,DEPOSIT,IN
11778.7,38322.98,6,0,1,UPI,TRANSFER,IN
3491.89,50101.68000000001,7,0,1,CARD,TRANSFER,IN
11893.15,53593.57000000001,8,0,1,UPI,WITHDRAWAL,IN
11042.33,65486.72000000001,9,0,1,UPI,DEPOSIT,IN
8370.23,76529.05,10,0,0,UPI,DEPOSIT,IN
8576.9,84899.28,11,0,0,UPI,TRANSFER,US
7370.76,93476.18,12,1,0,UPI,DEPOSIT,IN
7656.74,100846.94,13,0,0,UPI,DEPOSIT,IN
9838.78,108503.68,14,0,0,UPI,WITHDRAWAL,IN
3497.21,118342.46,15,0,0,UPI,WITHDRAWAL,IN
6126.18,121839.67,16,0,0,UPI,TRANSFER,IN
10925.6,127965.85,17,0,0,UPI,TRANSFER,IN
6200.17,138891.45,18,0,0,UPI,DEPOSIT,SG
7929.92,145091.62000000002,19,1,0,UPI,TRANSFER,IN
9557.91,153021.54000000004,20,0,0,UPI,WITHDRAWAL,IN
5626.12,162579.45000000004,21,0,0,UPI,TRANSFER,IN
3844.77,156753.46000000005,20,0,0,UPI,WITHDRAWAL,IN
3115.23,149260.91,19,0,0,UPI,DEPOSIT,AE
5917.57,152376.14,20,0,0,UPI,TRANSFER,IN
10764.16,154216.7,20,0,0,UPI,DEPOSIT,SG
2500.26,153524.32000000004,20,0,0,NET_BANKING,WITHDRAWAL,IN
3448.54,144245.88000000003,20,0,1,UPI,TRANSFER,IN
2587.55,144202.53000000003,20,0,1,UPI,TRANSFER,IN
5506.85,146790.08000000002,21,0,1,UPI,WITHDRAWAL,IN
5402.78,152296.93000000002,22,0,1,UPI,DEPOSIT,IN
2735.34,145806.55999999997,22,1,1,NET_BANKING,DEPOSIT,IN
3456.09,137499.57,22,1,1,UPI,DEPOSIT,IN
11375.7,140955.66,23,0,0,UPI,TRANSFER,IN
7775.01,143961.13,23,0,0,UPI,TRANSFER,IN
6653.24,143159.24,23,0,0,UPI,WITHDRAWAL,IN
9893.67,0.0,0,1,0,CARD,TRANSFER,IN
18893.38,9893.67,1,1,0,UPI,WITHDRAWAL,IN
16213.97,28787.050000000003,2,1,0,CARD,WITHDRAWAL,IN
14082.7,45001.02,3,0,0,CARD,DEPOSIT,IN
19528.68,59083.72,4,1,0,CARD,DEPOSIT,IN
8422.27,78612.4,5,0,0,NET_BANKING,WITHDRAWAL,IN
15520.7,87034.67,6,0,0,CARD,WITHDRAWAL,IN
5881.63,102555.37,7,0,1,CARD,TRANSFER,SG
24004.89,108437.0,8,0,1,NET_BANKING,TRANSFER,US
12628.12,132441.89,9,0,1,CARD,DEPOSIT,IN
22933.0,145070.01,10,0,0,CARD,DEPOSIT,IN
13335.02,168003.01,11,0,0,NET_BANKING,DEPOSIT,IN
17747.6,181338.03,12,0,0,CARD,TRANSFER,IN
24443.31,199085.63,13,1,0,CARD,TRANSFER,IN
23329.11,223528.94,14,0,0,CARD,TRANSFER,IN
5729.23,0.0,0,1,0,UPI,WITHDRAWAL,IN
6421.32,5729.23,1,0,0,NET_BANKING,TRANSFER,IN
6967.88,12150.55,2,0,0,NET_BANKING,DEPOSIT,IN
11579.95,19118.43,3,0,0,UPI,DEPOSIT,IN
12082.45,30698.38,4,1,0,NET_BANKING,WITHDRAWAL,IN
11999.06,42780.83,5,0,0,UPI,TRANSFER,SG
3620.57,54779.89,6,1,0,UPI,WITHDRAWAL,IN
7111.67,58400.46,7,1,0,UPI,WITHDRAWAL,IN
5306.42,65512.13,8,0,1,UPI,DEPOSIT,IN
6193.04,70818.55,9,0,1,UPI,WITHDRAWAL,IN
8881.77,77011.59,10,0,1,UPI,WITHDRAWAL,SG
4270.01,85893.36,11,0,1,UPI,TRANSFER,IN
5045.0,90163.37,12,0,1,CARD,WITHDRAWAL,IN
9323.25,95208.37,13,0,0,UPI,WITHDRAWAL,IN
5016.53,104531.62,14,1,0,UPI,TRANSFER,IN
12489.48,109548.15,15,0,0,UPI,WITHDRAWAL,IN
5326.41,122037.63,16,0,0,NET_BANKING,WITHDRAWAL,IN
10696.23,127364.04,17,0,0,UPI,TRANSFER,IN
7162.17,138060.27,18,0,0,UPI,TRANSFER,IN
6495.97,145222.44,19,0,0,UPI,DEPOSIT,SG
8939.73,151718.41,20,0,0,UPI,DEPOSIT,US
11496.68,160658.14,21,1,0,NET_BANKING,TRANSFER,AE
9229.22,172154.82,22,0,0,UPI,DEPOSIT,US
5376.64,169233.49,21,0,0,UPI,WITHDRAWAL,IN
8765.65,167642.25,21,0,0,UPI,WITHDRAWAL,IN
3660.83,176407.9,22,0,0,UPI,TRANSFER,SG
11397.91,156406.33,21,0,0,UPI,WITHDRAWAL,IN
9079.21,152184.61,20,0,0,UPI,WITHDRAWAL,US
4388.51,154152.15,20,1,0,UPI,WITHDRAWAL,AE
7505.83,158540.66,21,0,0,UPI,WITHDRAWAL,IN
8295.73,154547.02999999997,20,0,1,NET_BANKING,TRANSFER,IN
8615.36,153960.99,20,0,1,UPI,DEPOSIT,IN
2654.63,162576.34999999998,21,0,1,UPI,WITHDRAWAL,IN
11333.61,155915.96999999997,20,0,1,CARD,TRANSFER,IN
2602.78,157926.32999999996,20,0,0,UPI,TRANSFER,AE
11316.75,143023.1,19,0,0,NET_BANKING,DEPOSIT,IN
12159.57,154339.85,20,0,0,NET_BANKING,WITHDRAWAL,AE
4276.92,150476.78000000003,19,0,0,UPI,DEPOSIT,IN
4167.22,147591.53,19,1,0,UPI,DEPOSIT,IN
2910.86,151758.75,20,0,0,UPI,DEPOSIT,IN
6971.589278416137,0.0,0,1,0,CARD,DEPOSIT,IN
11975.29,6971.589278416137,1,0,0,CARD,TRANSFER,IN
10152.21,18946.879278416134,2,0,0,CARD,TRANSFER,IN
20821.548525566403,29099.089278416137,3,0,0,CARD,DEPOSIT,IN
5049.02,49920.637803982536,4,1,0,CARD,TRANSFER,IN
11309.92,54969.65780398254,5,0,0,CARD,WITHDRAWAL,SG
11840.42,66279.57780398254,6,0,1,CARD,TRANSFER,IN
8787.35,78119.99780398254,7,0,1,CARD,DEPOSIT,AE
32363.942420458097,86907.34780398254,8,0,1,CARD,DEPOSIT,IN
6178.16,119271.29022444064,9,1,1,CARD,TRANSFER,IN
6174.31,125449.45022444065,10,0,0,CARD,WITHDRAWAL,IN
8612.26,131623.76022444063,11,0,0,CARD,WITHDRAWAL,IN
8877.88,140236.02022444064,12,0,0,CARD,DEPOSIT,IN
8662.9,149113.90022444064,13,1,0,CARD,WITHDRAWAL,IN
8485.62,157776.80022444064,14,0,0,CARD,TRANSFER,IN
4189.55,166262.42022444063,15,1,0,UPI,DEPOSIT,SG
8542.46,170451.97022444062,16,0,0,CARD,WITHDRAWAL,IN
7688.84,178994.4302244406,17,0,0,CARD,DEPOSIT,IN
12297.21,186683.2702244406,18,0,0,CARD,WITHDRAWAL,IN
32365.072835731033,198980.4802244406,19,0,0,CARD,TRANSFER,IN
6554.41,231345.55306017163,20,0,0,CARD,WITHDRAWAL,IN
11744.42,237899.96306017163,21,0,0,CARD,TRANSFER,IN
9846.52,249644.38306017165,22,0,0,CARD,TRANSFER,IN
8109.22,240544.0237817555,21,0,0,CARD,DEPOSIT,IN
27421.197319167648,0.0,0,1,0,UPI,WITHDRAWAL,IN
30745.491823505607,27421.197319167648,1,0,0,UPI,WITHDRAWAL,SG
13252.69,58166.689142673255,2,0,0,CARD,WITHDRAWAL,IN
20287.81,71419.37914267325,3,0,0,CARD,DEPOSIT,IN
18182.73,91707.18914267325,4,1,0,UPI,TRANSFER,IN
81681.0749008525,109889.91914267324,5,1,0,UPI,TRANSFER,IN
61559.97671186912,191570.99404352577,6,0,1,NET_BANKING,TRANSFER,IN
21896.31,253130.97075539487,7,0,1,UPI,TRANSFER,IN
14208.36,275027.2807553949,8,0,1,UPI,TRANSFER,IN
12278.79,289235.6407553949,9,0,0,UPI,TRANSFER,IN
25296.241257361507,301514.43075539486,10,0,0,UPI,WITHDRAWAL,IN
17098.18,326810.67201275635,11,0,0,UPI,TRANSFER,IN
10277.54,343908.85201275634,12,0,0,UPI,DEPOSIT,IN
5380.07,354186.3920127563,13,0,0,UPI,WITHDRAWAL,IN
17147.53,359566.4620127563,14,1,0,UPI,DEPOSIT,IN
19169.53,376713.9920127563,15,0,0,UPI,DEPOSIT,IN
18232.28,395883.5220127563,16,1,0,UPI,TRANSFER,IN
11136.72,414115.8020127563,17,0,0,UPI,WITHDRAWAL,IN
5760.55,397831.32469358866,17,0,0,UPI,DEPOSIT,IN
19597.67,372846.3828700831,17,0,0,UPI,TRANSFER,IN
7635.42,379191.3628700831,17,0,0,UPI,TRANSFER,AE
74479.8405953889,386826.78287008306,18,0,0,UPI,DEPOSIT,IN
11493.56,441018.813465472,18,0,0,UPI,TRANSFER,IN
24286.91,452512.373465472,19,0,0,UPI,DEPOSIT,IN
8258.84,376935.4785646195,18,0,1,CARD,DEPOSIT,AE
22651.34,323634.34185275045,18,0,1,UPI,WITHDRAWAL,IN
23027.89,346285.6818527505,19,0,1,UPI,TRANSFER,IN
14031.56,333208.90185275045,18,0,1,NET_BANKING,TRANSFER,SG
6276.1,334961.67185275047,18,0,0,NET_BANKING,DEPOSIT,IN
19894.94,341237.77185275045,19,0,0,UPI,DEPOSIT,AE
7902.12,318738.29059538885,18,1,0,UPI,DEPOSIT,AE
45041.8873778922,326640.41059538885,19,0,0,UPI,DEPOSIT,IN
43708.038944267595,361404.7579732811,19,0,0,CARD,TRANSFER,IN
20487.35,399732.7269175487,19,0,0,UPI,WITHDRAWAL,US
14633.16,420220.07691754866,20,0,0,UPI,DEPOSIT,IN
18069.54675833239,417705.7069175486,20,0,0,UPI,DEPOSIT,IN
17476.3,435775.253675881,21,1,0,UPI,DEPOSIT,IN
23780.21,0.0,0,1,0,UPI,WITHDRAWAL,IN
14444.26,23780.21,1,1,0,UPI,DEPOSIT,IN
23467.87,38224.47,2,1,0,UPI,DEPOSIT,IN
21092.78,61692.34,3,0,0,UPI,TRANSFER,IN
5648.52,82785.12,4,1,0,UPI,TRANSFER,IN
24046.39,88433.64,5,0,0,NET_BANKING,TRANSFER,IN
9274.24,112480.03,6,0,0,UPI,WITHDRAWAL,US
6754.1,121754.27,7,0,0,UPI,WITHDRAWAL,IN
22403.04,128508.37,8,0,0,UPI,WITHDRAWAL,IN
16409.07,150911.41,9,1,1,UPI,DEPOSIT,IN
21767.31,167320.48,10,1,1,UPI,DEPOSIT,IN
10118.4,189087.79,11,0,1,UPI,TRANSFER,IN
11655.86,199206.19,12,1,1,UPI,DEPOSIT,IN
13661.32,210862.05,13,1,1,UPI,DEPOSIT,IN
22167.9,224523.37,14,0,0,UPI,DEPOSIT,US
7518.59,246691.27,15,1,0,NET_BANKING,WITHDRAWAL,IN
13269.18,254209.86,16,0,0,UPI,DEPOSIT,AE
14142.26,267479.04,17,0,0,UPI,DEPOSIT,IN
21645.37,281621.3,18,0,0,UPI,TRANSFER,IN
8519.87,303266.67,19,0,0,CARD,DEPOSIT,IN
14790.0,311786.54,20,0,0,UPI,TRANSFER,IN
20063.54,326576.54,21,0,0,UPI,DEPOSIT,SG
10724.65,346640.07999999996,22,0,0,UPI,DEPOSIT,IN
13166.3,357364.73,23,0,0,UPI,TRANSFER,IN
12720.04,0.0,0,1,0,NET_BANKING,TRANSFER,IN
40979.77,12720.04,1,0,0,NET_BANKING,DEPOSIT,IN
24658.64,53699.81,2,0,0,CARD,DEPOSIT,IN
14504.23,78358.45,3,1,0,CARD,TRANSFER,IN
21456.09,92862.68,4,0,0,UPI,DEPOSIT,IN
40742.5,114318.77,5,0,0,NET_BANKING,WITHDRAWAL,IN
36771.0,155061.27,6,0,1,CARD,WITHDRAWAL,IN
42180.8605442518,191832.27,7,0,1,NET_BANKING,WITHDRAWAL,IN
31410.35945314254,234013.1305442518,8,1,1,NET_BANKING,TRANSFER,IN
31090.67436876872,265423.4899973943,9,1,0,NET_BANKING,DEPOSIT,IN
14402.16,296514.164366163,10,0,0,NET_BANKING,TRANSFER,IN
23129.4,310916.324366163,11,0,0,NET_BANKING,WITHDRAWAL,IN
94610.87565915487,334045.724366163,12,0,0,NET_BANKING,DEPOSIT,US
43427.52,428656.6000253179,13,1,0,NET_BANKING,TRANSFER,IN
38720.92,472084.12002531794,14,1,0,NET_BANKING,DEPOSIT,IN
47399.2,510805.0400253179,15,0,0,NET_BANKING,WITHDRAWAL,IN
44313.22,558204.2400253179,16,0,0,NET_BANKING,TRANSFER,IN
24257.69,602517.4600253179,17,0,0,NET_BANKING,DEPOSIT,IN
64895.76604282245,626775.1500253178,18,0,0,NET_BANKING,WITHDRAWAL,IN
29739.21,691670.9160681402,19,0,0,NET_BANKING,DEPOSIT,IN
34227.0,721410.1260681401,20,1,0,NET_BANKING,WITHDRAWAL,IN
49464.82,677278.6760681404,18,1,0,NET_BANKING,DEPOSIT,IN
14897.15,726743.4960681404,19,1,0,NET_BANKING,DEPOSIT,IN
31779.42,741640.6460681404,20,0,0,NET_BANKING,TRANSFER,IN
38421.33,737459.7460681404,19,0,0,NET_BANKING,DEPOSIT,IN
38667.16,735138.5760681403,19,0,0,NET_BANKING,DEPOSIT,IN
145995.85104851224,773805.7360681404,20,0,1,NET_BANKING,TRANSFER,IN
53478.19131609264,883030.5871166526,20,0,1,NET_BANKING,DEPOSIT,IN
18313.97,936508.7784327453,21,0,1,NET_BANKING,TRANSFER,SG
42551.94,912641.8878884936,21,0,1,NET_BANKING,WITHDRAWAL,IN
48576.36,955193.8278884935,22,0,1,NET_BANKING,TRANSFER,IN
34920.61,972359.828435351,22,0,1,NET_BANKING,DEPOSIT,IN
27121.15,1007280.438435351,23,0,1,CARD,TRANSFER,IN
16229.83,1034401.588435351,24,0,1,NET_BANKING,DEPOSIT,IN
69591.33302372239,1019540.7440665824,24,1,0,NET_BANKING,WITHDRAWAL,AE
24228.69,1074729.9170903044,24,0,0,NET_BANKING,TRANSFER,IN
39664.3,1098958.6070903044,25,1,0,NET_BANKING,TRANSFER,IN
33047.4,0.0,0,1,0,UPI,WITHDRAWAL,AE
